https://www.amazon.com/3Com-OfficeConnect-Switch-100-desktop/dp/B0001DGHGW/ref=sr_1_6383?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456527&s=pc&sr=1-6383&ts_id=281414,Networking,3Com OfficeConnect Switch 8 - Switch - 8 x 10/100 - desktop,https://m.media-amazon.com/images/I/21NQC75KVFL._AC_UY1500_.jpg,,,,,
https://www.amazon.com/ProCurve-Switch-100Base-TX-1000Base-T-J4900A/dp/B00011PFZS/ref=sr_1_6384?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456527&s=pc&sr=1-6384&ts_id=281414,Networking,HP ProCurve 2626 Switch 24 X 10/100Base-TX LAN 2 X 10/100/1000Base-T J4900A,https://m.media-amazon.com/images/I/116VP778AEL._AC_UY1500_.jpg,,,,,
https://www.amazon.com/HP-J4899A-Procurve-Switch-Ethernet/dp/B0000AT7JT/ref=sr_1_6385?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456532&s=pc&sr=1-6385&ts_id=281414,Networking,HP J4899A Procurve Switch Ethernet 10/100mbp,https://m.media-amazon.com/images/I/219FCJY5A2L._AC_UY1500_.jpg,,,,,
https://www.amazon.com/HP-ProCurve-6108-Layer-Switch/dp/B00009VFDX/ref=sr_1_6386?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456532&s=pc&sr=1-6386&ts_id=281414,Networking,HP ProCurve 6108 Layer 3 Switch,https://m.media-amazon.com/images/I/116EPG5ASDL._AC_UY1500_.jpg,,,,,
https://www.amazon.com/Cisco-WS-X6324-100FX-MM-24-Port-Ethernet-100Base-FX/dp/B00008KYDQ/ref=sr_1_6387?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456532&s=pc&sr=1-6387&ts_id=281414,Networking,Cisco WS-X6324-100FX-MM 24-Port Ethernet 100Base-FX Card Switch Module,https://m.media-amazon.com/images/I/21uwHs6jo3L._AC_UY1500_.jpg,,,,,
https://www.amazon.com/Cisco-WS-C6500-SFM-Switch-Fabric-Module/dp/B00008KYDH/ref=sr_1_6388?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456532&s=pc&sr=1-6388&ts_id=281414,Networking,Cisco WS-C6500-SFM Switch Fabric Module,https://m.media-amazon.com/images/I/111N3M4TY2L._AC_UY1500_.jpg,,,,,
https://www.amazon.com/HP-Procurve-Switch-24port-Module/dp/B00006BBEA/ref=sr_1_6389?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456532&s=pc&sr=1-6389&ts_id=281414,Networking,HP Procurve Switch Gl 10/100bt 24port Module,https://m.media-amazon.com/images/I/41GHQW2MSDL._AC_UY1500_.jpg,,,,,
https://www.amazon.com/Black-Box-GigaBase-48-Port-JPM906A-R4/dp/B001DNKTR2/ref=sr_1_6390?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456532&s=pc&sr=1-6390&ts_id=281414,Networking,Black Box GigaBase Cat5e 48-Port Patch Panel- JPM906A-R4,https://m.media-amazon.com/images/I/51rpIh0MduL._AC_UY1500_.jpg,,,,,
https://www.amazon.com/HP-J9576AABA-J9576A-ABA/dp/B007PTDBFK/ref=sr_1_6392?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456532&s=pc&sr=1-6392&ts_id=281414,Networking,J9576A#ABA,https://m.media-amazon.com/images/I/6119XDrbTgL._AC_UY1500_.jpg,,,,,
https://www.amazon.com/Juniper-Networks-QFX5100-48S-AFO-Manageable-Rack-mountable/dp/B00JG83A3Q/ref=sr_1_6393?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456532&s=pc&sr=1-6393&ts_id=281414,Networking,Juniper Networks - QFX5100-48S-AFO - Juniper QFX5100-48S-AFO Layer 3 Switch - Manageable - 54 x Expansion Slots - Rack-mountable,https://m.media-amazon.com/images/I/51QRprJgozL._AC_UY1500_.jpg,,,,,
https://www.amazon.com/HP-5820AF-24XG-managed-Gigabit-rack-mountable/dp/B00JF6TXSA/ref=sr_1_6394?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456532&s=pc&sr=1-6394&ts_id=281414,Networking,HP 5820AF-24XG - Switch - L3 - managed - 24 x 1 Gigabit / 10 Gigabit SFP+ + 2 x 10/100/1000 - rack-mountable,https://m.media-amazon.com/images/I/41lWNVEBlKL._AC_UY1500_.jpg,,,,,
https://www.amazon.com/HP-E5412-Switch-managed-rack-mountable/dp/B00JF6NZ8E/ref=sr_1_6395?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456532&s=pc&sr=1-6395&ts_id=281414,Networking,HP E5412 zl Switch - Switch - managed - rack-mountable,https://m.media-amazon.com/images/I/617NeChVGwL._AC_UY1500_.jpg,,,,,
https://www.amazon.com/Amer-Switch-Ports-Rack-Mountable-SGR124W/dp/B00IFE74AW/ref=sr_1_6397?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456532&s=pc&sr=1-6397&ts_id=281414,Networking,Amer - Switch - 24 Ports - Smart - Rack-Mountable - Gray (SGR124W),https://m.media-amazon.com/images/I/31Geuap3DQL._AC_UY1500_.jpg,,,,,
https://www.amazon.com/HP-24-Port-Managed-JE008AS-ABA/dp/B00IAA1E4I/ref=sr_1_6398?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456532&s=pc&sr=1-6398&ts_id=281414,Networking,HP 24-Port L3 Managed Switch (JE008AS#ABA),https://m.media-amazon.com/images/I/61DY86nCAfL._AC_UY1500_.jpg,,,,,
https://www.amazon.com/HP-24-Port-Managed-JE007AS-ABA/dp/B00IAA172W/ref=sr_1_6399?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456532&s=pc&sr=1-6399&ts_id=281414,Networking,HP 24-Port Managed Switch (JE007AS#ABA),https://m.media-amazon.com/images/I/61DY86nCAfL._AC_UY1500_.jpg,,,,,
https://www.amazon.com/S2500-24P-Mobility-Access-1000Base-T-802-3Af/dp/B00IA7L14O/ref=sr_1_6400?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456532&s=pc&sr=1-6400&ts_id=281414,Networking,S2500-24P Mobility Access Switch with 24 10/100/1000Base-T Ieee 802.3Af Poe/802.,https://m.media-amazon.com/images/I/61XMByt7VVL._AC_UY1500_.jpg,,,,,
https://www.amazon.com/Adtran-Netvanta-1235P-Rack-Mountable-1700595G10/dp/B00I9HDGHU/ref=sr_1_6401?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456532&s=pc&sr=1-6401&ts_id=281414,Networking,"Adtran Netvanta 1235P - Switch - 28 Ports - Managed - Desktop, Rack-Mountable (1700595G10)",https://m.media-amazon.com/images/I/61CFU453DWL._AC_UY1500_.jpg,,,,,
https://www.amazon.com/Avaya-3524GT-Layer-Switch-AL3500E05-E6/dp/B00I9G0KGG/ref=sr_1_6402?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456532&s=pc&sr=1-6402&ts_id=281414,Networking,Avaya 3524GT Layer 3 Switch AL3500E05-E6,https://m.media-amazon.com/images/I/31NAM+rSZOL._AC_UY1500_.jpg,,,,,
https://www.amazon.com/ADTRAN-NETVANTA-Ethernet-switch-1700595G10/dp/B00I7PEQ6E/ref=sr_1_6403?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456532&s=pc&sr=1-6403&ts_id=281414,Networking,ADTRAN NETVANTA 1235P Fast Ethernet switch / 1700595G10 /,https://m.media-amazon.com/images/I/51+Ah2QPERL._AC_UY1500_.jpg,,,,,
https://www.amazon.com/ALLIED-TELESIS-Gigabit-WebSmart-Switch/dp/B00I5I0PK4/ref=sr_1_6404?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456532&s=pc&sr=1-6404&ts_id=281414,Networking,"ALLIED TELESIS BOX 16 Port Gigabit WebSmart Switch /16 Ports - Manageable - 16 x RJ-45 - 2 x Expansion Slots - 10/100/1000Base-T - Wall Mountable, Desktop, Rack-mountable / AT-GS950/16PS-10 /",https://m.media-amazon.com/images/I/71Ia3eX-tjL._AC_UY1500_.jpg,,,,,
https://www.amazon.com/Cisco-Catalyst-WS-C3850-24U-Ethernet-Switch/dp/B00I08AJ6E/ref=sr_1_6405?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456532&s=pc&sr=1-6405&ts_id=281414,Networking,Cisco Catalyst WS-C3850-24U Ethernet Switch,https://m.media-amazon.com/images/I/51Hrq0z45iS._AC_UY1500_.jpg,,,,,
https://www.amazon.com/Meraki-Enterprise-License-MS420-48-Managed/dp/B00H4KCK84/ref=sr_1_6407?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456532&s=pc&sr=1-6407&ts_id=281414,Networking,Meraki Enterprise License for Meraki MS420-48 Cloud Managed Gigabit Switch - 3 Years LIC-MS420-48-3YR,https://m.media-amazon.com/images/I/6108DoNGkeL._AC_UY1500_.jpg,,,,,
